fase,config_key,L,H,W,modelo,horizonte,RMSE,MAE,MAPE,cutoff_date
Fase2,L24_H12_W48,24,12,48,Informer,3.0,1524.1556731169958,1524.1556731169958,66.89938320073593,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,4.0,869.6062850726389,869.6062850726389,26.27701484143558,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,5.0,130.04401746989242,130.04401746989242,3.0842289850949367,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,6.0,1590.5650253438607,1590.5650253438607,27.076577132195812,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,7.0,1525.167178718414,1525.167178718414,22.475228447015752,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,8.0,2328.408804683897,2328.408804683897,28.470040432582287,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,9.0,1989.641709631791,1989.641709631791,25.294985521762577,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,10.0,624.1327255194883,624.1327255194883,9.807266781637571,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,11.0,609.1469712013886,609.1469712013886,10.102860166113818,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,12.0,1272.9658293397442,1272.9658293397442,20.271214067678848,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,1.0,960.6348352238606,960.6348352238606,32.39154254309401,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,2.0,723.741024788957,723.741024788957,23.445787272740688,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,3.0,1107.3533023257087,1107.3533023257087,48.604781137209606,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,4.0,390.37978132796934,390.37978132796934,11.796160496809849,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,5.0,632.7588228814552,632.7588228814552,15.007019469829611,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,6.0,2153.2148102702795,2153.2148102702795,36.65470192258596,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,7.0,2449.8753302494106,2449.8753302494106,36.10194900753858,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,8.0,3510.8427761341327,3510.8427761341327,42.92795817809487,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,9.0,3227.7805741948905,3227.7805741948905,41.03586213358788,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,10.0,1685.8068281168307,1685.8068281168307,26.489809986949243,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,11.0,1568.8722004542378,1568.8722004542378,26.020151472529097,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,12.0,2148.148568471287,2148.148568471287,34.20797202643321,2018-12-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,1.0,297.70713245001434,297.70713245001434,9.644303497975724,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,2.0,1377.8160735076208,1377.8160735076208,60.47613580915643,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,3.0,428.7959823382639,428.7959823382639,12.956988220145313,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,4.0,818.3928944230174,818.3928944230174,19.409667090295706,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,5.0,2203.6936874532357,2203.6936874532357,37.51401618501007,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,6.0,3355.766543952789,3355.766543952789,49.45137867021742,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,7.0,4719.850699215147,4719.850699215147,57.71080231791581,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,8.0,4241.187852209916,4241.187852209916,53.919650355831585,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,9.0,3066.6168563788633,3066.6168563788633,48.187073674980965,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,10.0,2779.0495590920136,2779.0495590920136,46.091256162422276,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,11.0,3069.1914152772442,3069.1914152772442,48.87502457629773,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,12.0,3706.813206125101,3706.813206125101,58.44849445176992,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,1.0,10.213033565610658,10.213033565610658,0.33085399913386454,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,2.0,811.9601164763708,811.9601164763708,35.63916201865377,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,3.0,232.2452774273611,232.2452774273611,7.017788057157759,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,4.0,1153.7857166886424,1153.7857166886424,27.36411423788498,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,5.0,2832.3304062032357,2832.3304062032357,48.21545267591057,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,6.0,3763.201358405914,3763.201358405914,55.45543557616014,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,7.0,5172.422476558897,5172.422476558897,63.24451133572353,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,8.0,4873.803574866166,4873.803574866166,61.9623072160914,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,9.0,3383.5077255194883,3383.5077255194883,53.16651661596816,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,10.0,3058.1000962013886,3058.1000962013886,50.71938153934863,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,11.0,3315.4118742616192,3315.4118742616192,52.795937075970414,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,12.0,3383.146213937601,3383.146213937601,53.34496013667886,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,1.0,849.1849573937357,849.1849573937357,27.509577575860916,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,2.0,735.4310637419958,735.4310637419958,32.2800914754224,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,3.0,346.9166641461111,346.9166641461111,10.482829401063059,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,4.0,875.5659901261424,875.5659901261424,20.76563041998913,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,5.0,87.56778715613927,87.56778715613927,1.490687840766725,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,6.0,426.1500888746641,426.1500888746641,6.279849667511406,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,7.0,1714.160269527647,1714.160269527647,20.959469008709412,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,8.0,1622.388779944291,1622.388779944291,20.625975270168396,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,9.0,897.3885848944883,897.3885848944883,14.101053989007111,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,10.0,957.1616196388886,957.1616196388886,15.874773177499248,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,11.0,1575.3808684022442,1575.3808684022442,25.086991406573354,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,12.0,1983.8793682344758,1983.8793682344758,31.28152291451619,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,1.0,481.2594128113378,481.2594128113378,15.590529525487371,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,2.0,872.7520461401709,872.7520461401709,38.30748696066812,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,3.0,177.20407688749174,177.20407688749174,5.354600395909696,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,4.0,913.1629563892611,913.1629563892611,21.657310447693543,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,5.0,864.8696584560794,864.8696584560794,14.72288755464069,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,6.0,1574.6663249135217,1574.6663249135217,23.2046597081855,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,7.0,2898.540276136584,2898.540276136584,35.4411814158553,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,8.0,2695.9663427139703,2695.9663427139703,34.27472859861253,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,9.0,1750.4628424173616,1750.4628424173616,27.505777833780055,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,10.0,1675.8952362786104,1675.8952362786104,27.795156219501987,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,11.0,2167.7327432570337,2167.7327432570337,34.519838213467175,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,12.0,2560.879566803183,2560.879566803183,40.37957858373274,2019-01-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,1.0,50.221102804495786,50.221102804495786,2.204342286382461,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,2.0,331.7206192242361,331.7206192242361,10.023648384552954,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,3.0,1369.6038319230174,1369.6038319230174,32.48263102523757,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,4.0,2710.7727890157357,2710.7727890157357,46.146147652010825,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,5.0,3208.918643562163,3208.918643562163,47.28739287620286,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,6.0,4776.625113277647,4776.625113277647,58.40499736675946,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,7.0,3729.754990881791,3729.754990881791,47.41763204769979,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,8.0,2615.4000595038633,2615.4000595038633,41.0969094801363,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,9.0,2139.3784165138886,2139.3784165138886,35.48214471429444,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,10.0,2276.8405851991192,2276.8405851991192,36.25731487583577,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,11.0,3275.075901437601,3275.075901437601,51.64092308131284,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,12.0,1503.007313705938,1503.007313705938,33.95196867159532,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,1.0,778.8917571013708,778.8917571013708,34.18770080332819,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,2.0,282.6742325054861,282.6742325054861,8.54160685167727,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,3.0,1213.8516346573924,1213.8516346573924,28.788686077634885,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,4.0,2890.7759628438607,2890.7759628438607,49.21038566965717,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,5.0,3817.101504890288,3817.101504890288,56.24972103054676,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,6.0,5219.169058590147,5219.169058590147,63.81609355867231,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,7.0,4913.193467444291,4913.193467444291,62.463084193998576,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,8.0,3415.9972274726133,3415.9972274726133,53.677038176893554,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,9.0,3084.4809555763886,3084.4809555763886,51.156914919514485,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,10.0,3336.6010832459942,3336.6010832459942,53.133362465833265,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,11.0,3400.070774484476,3400.070774484476,53.611824159281376,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,12.0,1485.809803940313,1485.809803940313,33.56348798526235,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,1.0,314.5226164763708,314.5226164763708,13.805262425668033,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,2.0,197.0953750836111,197.0953750836111,5.9556585378379,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,3.0,820.4124256730174,820.4124256730174,19.457563925065493,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,4.0,1515.4937362813607,1515.4937362813607,25.798620232398704,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,5.0,1963.4293857496632,1963.4293857496632,28.933565185547955,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,6.0,2687.519156246397,2687.519156246397,32.86097307644471,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,7.0,2467.423447913041,2467.423447913041,31.369185762882047,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,8.0,1529.8216903632383,1529.8216903632383,24.03874822176673,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,9.0,1768.1621079201386,1768.1621079201386,29.325426164570718,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,10.0,2686.6108488709942,2686.6108488709942,42.782659501755674,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,11.0,3191.696751046976,3191.696751046976,50.32621269856493,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,12.0,1921.183583237188,1921.183583237188,43.39830168199303,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,1.0,339.58816500914145,339.58816500914145,14.905458269181288,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,2.0,238.16391723334436,238.16391723334436,7.196632424652116,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,3.0,995.3567935110595,995.3567935110595,23.606685895940625,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,4.0,1982.9899931673199,1982.9899931673199,33.75692326112836,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,5.0,2520.863973873167,2520.863973873167,37.148054644252056,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,6.0,3525.990257551267,3525.990257551267,43.113170245464694,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,7.0,3127.1668450474117,3127.1668450474117,39.756725890235295,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,8.0,2060.896015141442,2060.896015141442,32.38374820497183,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,9.0,2061.9683112496637,2061.9683112496637,34.19827808456107,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,10.0,2713.7790990143176,2713.7790990143176,43.21529752062945,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,11.0,3243.1003332967075,3243.1003332967075,51.136736948063124,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,12.0,1765.2780581950146,1765.2780581950146,39.87649613008997,2019-02-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,1.0,208.4810409320139,208.4810409320139,6.299700796517202,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,2.0,828.6016346573924,828.6016346573924,19.651785821666444,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,3.0,2424.9988632344857,2424.9988632344857,41.281348275378235,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,4.0,3342.947696296539,3342.947696296539,49.26247706420214,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,5.0,4325.003287105772,4325.003287105772,52.88290364099919,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,6.0,4719.661240881791,4719.661240881791,60.00264378143862,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,7.0,2864.8087509101133,2864.8087509101133,45.015975848983246,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,8.0,3060.5895981545136,3060.5895981545136,50.760670573530454,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,9.0,3012.5324797303692,3012.5324797303692,47.972765155938234,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,10.0,3235.520481515726,3235.520481515726,51.01721894158956,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,11.0,1444.131337143438,1444.131337143438,32.62199822266197,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,12.0,1175.1822944146033,1175.1822944146033,24.199495190726577,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,1.0,218.7289200054861,218.7289200054861,6.609362392953769,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,2.0,1092.9141346573924,1092.9141346573924,25.920434618306697,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,3.0,2723.6353378438607,2723.6353378438607,46.365109964089875,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,4.0,3613.919620124664,3613.919620124664,53.25558416468535,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,5.0,4990.142935543272,4990.142935543272,61.01573351444575,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,6.0,4664.933945959916,4664.933945959916,59.306877239154865,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,7.0,3150.9850204413633,3150.9850204413633,49.512787035307035,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,8.0,2805.5576157326386,2805.5576157326386,46.53089914215749,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,9.0,3047.0400480897442,3047.0400480897442,48.52227739660127,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,10.0,3102.420628000101,3102.420628000101,48.91851970395745,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,11.0,1181.749989487188,1181.749989487188,26.694972309746912,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,12.0,1606.7626166802283,1606.7626166802283,33.08664910949943,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,1.0,732.6400528179861,732.6400528179861,22.138287029193066,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,2.0,961.4124256730174,961.4124256730174,22.801633843538045,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,3.0,1165.1524276876107,1165.1524276876107,19.834674519030386,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,4.0,1675.464053718414,1675.464053718414,24.690039156052936,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,5.0,3024.435171871397,3024.435171871397,36.98052998927406,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,6.0,2426.670518225541,2426.670518225541,30.85108003488869,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,7.0,880.3714950507383,880.3714950507383,13.833657114719127,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,8.0,1000.1542954201386,1000.1542954201386,16.587817831941827,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,9.0,2283.8483976991192,2283.8483976991192,36.3689100687777,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,10.0,2495.479465890726,2495.479465890726,39.34835925252645,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,11.0,813.823964096563,813.823964096563,18.383759999857183,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,12.0,2194.8509955864783,2194.8509955864783,45.196635759828546,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,1.0,406.88915833732335,406.88915833732335,12.295026652844374,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,2.0,959.2511312710644,959.2511312710644,22.75037483932149,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,3.0,1788.1454216343254,1788.1454216343254,30.44003650337872,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,4.0,2473.3449874118687,2473.3449874118687,36.447803490679654,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,5.0,3744.1887217598214,3744.1887217598214,45.78113778013834,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,6.0,3432.0922576659814,3432.0922576659814,43.63334541427594,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,7.0,1822.1182134738274,1822.1182134738274,28.63172959300414,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,8.0,1859.4045014550156,1859.4045014550156,30.838704875103172,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,9.0,2614.5029199296523,2614.5029199296523,41.634384167212666,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,10.0,2795.1829243207453,2795.1829243207453,44.074040033602216,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,11.0,1037.0899562517247,1037.0899562517247,23.427195186073302,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,12.0,1835.1948072778423,1835.1948072778423,37.79055226056566,2019-03-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,1.0,667.9351307511424,667.9351307511424,15.841289207346987,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,2.0,2503.5882187032357,2503.5882187032357,42.61919407936172,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,3.0,3282.987491218413,3282.987491218413,48.37888913648842,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,4.0,4856.479117183897,4856.479117183897,59.38139236893485,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,5.0,3908.081406897416,3908.081406897416,49.684755866740474,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,6.0,2944.9637802069883,2944.9637802069883,46.27548640509153,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,7.0,2923.7326645607636,2923.7326645607636,48.490862910966094,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,8.0,2834.5886320741192,2834.5886320741192,45.13911656559296,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,9.0,2392.364963937601,2392.364963937601,37.72246470101641,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,10.0,982.366688705938,982.366688705938,22.191031763328052,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,11.0,1931.0414252739783,1931.0414252739783,39.764237349482265,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,CNN,12.0,2369.1309584379997,2369.1309584379997,43.173259264223816,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,1.0,1093.1631580948924,1093.1631580948924,25.92634065934456,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,2.0,2731.0906601094857,2731.0906601094857,46.492023736965606,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,3.0,3627.586368171538,3627.586368171538,53.45698063371993,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,4.0,5008.525503902647,5008.525503902647,61.24050180401471,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,5.0,4687.032578772416,4687.032578772416,59.58782460487249,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,6.0,3178.5279891913633,3178.5279891913633,49.945581585960866,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,7.0,2838.8437485451386,2838.8437485451386,47.08295826938608,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,8.0,3085.3581633241192,3085.3581633241192,49.13247030098494,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,9.0,3145.550510812601,3145.550510812601,49.59858545750187,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,10.0,1228.862294174688,1228.862294174688,27.759208975936282,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,11.0,1657.1456733208533,1657.1456733208533,34.12414307334124,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,LSTM,12.0,2287.6729506254997,2287.6729506254997,41.688829845955226,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,1.0,621.3871348738576,621.3871348738576,14.737319329485905,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,2.0,500.2076034688607,500.2076034688607,8.515156275680964,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,3.0,1426.7833896559132,1426.7833896559132,21.02542139273547,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,4.0,2776.484488277647,2776.484488277647,33.94877458060182,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,5.0,2430.008408850541,2430.008408850541,30.893515763202927,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,6.0,940.8461044257383,940.8461044257383,14.783920741998557,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,7.0,770.2666001076386,770.2666001076386,12.775070909681382,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,8.0,1432.9721769959942,1432.9721769959942,22.819218775086917,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,9.0,2285.935520578226,2285.935520578226,36.04430063291164,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,10.0,601.732655502813,601.732655502813,13.59275372914418,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,11.0,1104.0465522271033,1104.0465522271033,22.734659429383967,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Informer,12.0,1567.0230482817497,1567.0230482817497,28.556248482391688,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,1.0,35.427073324041885,35.427073324041885,0.8402170936343958,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,2.0,1429.835626366229,1429.835626366229,24.34044129399676,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,3.0,2316.2072975291812,2316.2072975291812,34.13218489684303,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,4.0,3723.9969972108574,3723.9969972108574,45.53424848253898,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,5.0,3244.164659131159,3244.164659131159,41.24415852647308,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,6.0,1872.0708733361125,1872.0708733361125,29.416657288173575,2019-04-01 00:00:00
Fase2,L24_H12_W48,24,12,48,Ensemble,7.0,1700.3813247718072,1700.3813247718072,28.201264334221758,2019-04-01 00:00:00
