data,ano,mes,subsistema,geracao_eolica_ne_mwmed,fc_ne,capacidade_eolica_ne_mw,carga_ne_mwmed,demanda_sin_mwmed,demanda_max_sin_mw,crescimento_capacidade_mw,trimestre,vel_vento_100m_lat3.7S_lon41.1W,vel_vento_100m_lat3.1S_lon39.7W,vel_vento_100m_lat5.1S_lon36.4W,vel_vento_100m_lat6.2S_lon36.4W,vel_vento_100m_lat8.9S_lon37.4W,vel_vento_100m_lat10.4S_lon41.0W,vel_vento_100m_lat11.7S_lon42.0W,vel_vento_100m_lat14.1S_lon42.5W,vel_vento_100m_lat8.1S_lon41.0W,t2m_lat3.7S_lon41.1W,t2m_lat3.1S_lon39.7W,t2m_lat5.1S_lon36.4W,t2m_lat6.2S_lon36.4W,t2m_lat8.9S_lon37.4W,t2m_lat10.4S_lon41.0W,t2m_lat11.7S_lon42.0W,t2m_lat14.1S_lon42.5W,t2m_lat8.1S_lon41.0W,sp_lat3.7S_lon41.1W,sp_lat3.1S_lon39.7W,sp_lat5.1S_lon36.4W,sp_lat6.2S_lon36.4W,sp_lat8.9S_lon37.4W,sp_lat10.4S_lon41.0W,sp_lat11.7S_lon42.0W,sp_lat14.1S_lon42.5W,sp_lat8.1S_lon41.0W,tp_lat3.7S_lon41.1W,tp_lat3.1S_lon39.7W,tp_lat5.1S_lon36.4W,tp_lat6.2S_lon36.4W,tp_lat8.9S_lon37.4W,tp_lat10.4S_lon41.0W,tp_lat11.7S_lon42.0W,tp_lat14.1S_lon42.5W,tp_lat8.1S_lon41.0W,sst_lat3.7S_lon41.1W,sst_lat3.1S_lon39.7W,sst_lat5.1S_lon36.4W,sst_lat6.2S_lon36.4W,sst_lat8.9S_lon37.4W,sst_lat10.4S_lon41.0W,sst_lat11.7S_lon42.0W,sst_lat14.1S_lon42.5W,sst_lat8.1S_lon41.0W,zust_lat3.7S_lon41.1W,zust_lat3.1S_lon39.7W,zust_lat5.1S_lon36.4W,zust_lat6.2S_lon36.4W,zust_lat8.9S_lon37.4W,zust_lat10.4S_lon41.0W,zust_lat11.7S_lon42.0W,zust_lat14.1S_lon42.5W,zust_lat8.1S_lon41.0W,densidade_ar_lat3.7S_lon41.1W,densidade_ar_lat3.1S_lon39.7W,densidade_ar_lat5.1S_lon36.4W,densidade_ar_lat6.2S_lon36.4W,densidade_ar_lat8.9S_lon37.4W,densidade_ar_lat10.4S_lon41.0W,densidade_ar_lat11.7S_lon42.0W,densidade_ar_lat14.1S_lon42.5W,densidade_ar_lat8.1S_lon41.0W,capacidade_cluster_mw_lat3.7S_lon41.1W,capacidade_cluster_mw_lat3.1S_lon39.7W,capacidade_cluster_mw_lat5.1S_lon36.4W,capacidade_cluster_mw_lat6.2S_lon36.4W,capacidade_cluster_mw_lat8.9S_lon37.4W,capacidade_cluster_mw_lat10.4S_lon41.0W,capacidade_cluster_mw_lat11.7S_lon42.0W,capacidade_cluster_mw_lat14.1S_lon42.5W,capacidade_cluster_mw_lat8.1S_lon41.0W,fc_lag_1,fc_lag_2,fc_lag_3,fc_lag_6,fc_lag_12,geracao_lag_1,geracao_lag_3,geracao_lag_6,geracao_lag_12,fc_diff_1,meses_desde_inicio,mes_sin,mes_cos,nino34_anom,amm_sst,ibc_br,nino34_lag_3,nino34_lag_6,nino34_lag_12
2017-08-01,2017,8,NE,4741.403096771008,0.5817940065232703,8149.6252,9772.246153088292,59778.32514099516,72615.95300000001,59.40000000000055,3,6.030589362780976,9.967624859140576,9.511675584876944,8.285846514332425,5.63239084116016,7.173268645965381,5.783250238230784,5.684992472181711,8.413335503792519,300.5288435714237,299.7122517485697,298.96496697247915,298.6287664085554,294.3798669223784,296.6345029770254,294.11788439905075,294.1665349061056,298.7631204254532,98168.72286193378,101283.62566266696,101110.95940814736,98949.6025272397,94102.75205042816,95188.33869800836,91933.33595527743,93063.37306093026,94643.1272573501,3.4852053802964794e-05,0.0002496767823627,0.0003596757296868,0.0001055641606502,0.0009895293771083,0.0002340612631305,0.0001465399341512,0.0001314888518173,2.319510434594544e-05,299.96308223298803,299.96308223298803,299.5696868127183,299.5696868127183,299.5696868127183,299.5696868127183,299.5696868127183,299.5696868127183,299.96308223298803,0.2718049112975515,0.35347066820286,0.3708256557975242,0.4003384830227198,0.2663914058781735,0.3331299867056407,0.2458131984489176,0.2323098385242546,0.3975557402716341,1.137897911635054,1.177241172332356,1.1781725053832706,1.1542799714233725,1.1135675344538187,1.1178451583897373,1.0887664047067005,1.1020891929513097,1.10355125133805,269.11,1103.5002,2658.115,660.8,585.015,428.915,228.52,1049.15,1027.2,0.5657486267550931,0.49022446754231536,0.3707563099925055,0.34852169750602086,0.5470410173648347,4577.0337970394485,2880.24271370664,2653.1424032707737,3773.899327953857,0.016045379768177215,91,-0.8660254037844385,-0.5000000000000004,-0.16,1.93,94.55825,0.37,-0.08,-0.58
2017-09-01,2017,9,NE,5752.196387496848,0.6886527910935869,8352.8252,9701.747136107626,61654.829060834,75695.16859997,203.1999999999989,3,6.920267550817135,10.7977042389074,10.552258043629868,9.24083135524948,6.980739914267806,8.319934487280804,7.507875589586554,6.986602211110268,9.765943205208064,300.90185603349136,299.72303138505004,299.11853081097365,299.01446189603274,294.6531063928925,296.2398945563264,294.256486563847,294.99728786962606,298.5449481021864,98142.49839285052,101266.68459516928,101113.84693773244,98955.34648342918,94137.4501580622,95254.54384865006,92010.6453373884,93276.63900413689,94704.3367217316,2.007244746181252e-05,0.0001573419205685,0.0003929740320306,0.0001646775882004,0.00103505395136,0.0005735553185493,0.0002854987527171,0.0002711963777917,6.80134301395622e-05,299.83024156414297,299.83024156414297,299.550868017634,299.550868017634,299.550868017634,299.550868017634,299.550868017634,299.550868017634,299.83024156414297,0.3138704245994421,0.3843414346512457,0.4155999890334148,0.4541013504561153,0.3317449359448843,0.3918486792646871,0.3328253198959521,0.3029755942277231,0.4679881246408193,1.136193532810173,1.1770021895123457,1.1776021915450252,1.1528591125600978,1.1129449548454715,1.1201116599331935,1.0891707334655034,1.1015047617314226,1.105073867522065,269.11,1103.5002,2658.115,660.8,585.015,428.915,228.52,1139.15,1126.7,0.5817940065232703,0.5657486267550931,0.49022446754231536,0.2608626099920261,0.5738416083378265,4741.403096771008,3835.30063333025,1998.4319865560349,3997.868523816708,0.10685878457031661,92,-1.0,-1.8369701987210297e-16,-0.43,3.1,94.52891,0.34,0.03,-0.58
2017-10-01,2017,10,NE,5253.291768814435,0.6240527491904437,8418.0252,10230.952422608372,62898.68760647645,78671.93999998001,65.20000000000073,4,7.414618274580076,10.515250064281398,10.043155522720738,8.734370596801886,6.445868544658662,7.379228920297494,6.637572225223787,6.078547928169859,7.599568170294892,301.2053723098717,299.8568281412472,299.74734142677613,299.9566762522404,296.3298844988008,299.1283935943184,297.2558693534414,298.098974876737,301.2783165312165,97966.03260051653,101093.39746869922,100913.11895830082,98751.94326006352,93899.00552443098,94935.44159062691,91699.85703658324,92894.85803024734,94449.07344640272,0.0001547785857101,0.0004611088532972,0.0004998673459381,0.0002247967129085,0.000542918225509,0.0001534958388349,0.0001788419579322,0.0001163514985016,2.5189270298893076e-05,300.09375492418394,300.09375492418394,299.9594145151901,299.9594145151901,299.9594145151901,299.9594145151901,299.9594145151901,299.9594145151901,300.09375492418394,0.3424184398460466,0.3732872173001848,0.3986164033397797,0.4376904292631957,0.320774668932611,0.3489664144918326,0.2902315465869366,0.2612644198319336,0.3795564434988398,1.1330208514685902,1.1744637106612823,1.1727997344890029,1.146875935011706,1.1038401568347107,1.1055804307992498,1.0745420248701028,1.0855854183121327,1.0920959335211042,269.11,1103.5002,2658.115,660.8,585.015,428.915,228.52,1139.15,1175.9,0.6886527910935869,0.5817940065232703,0.5657486267550931,0.3488182927473753,0.5330699237058071,5752.196387496848,4577.0337970394485,2699.456002774611,3792.440787631156,-0.06460004190314317,93,-0.8660254037844386,0.5000000000000001,-0.56,2.94,94.79668,0.25,0.22,-0.74
2017-11-01,2017,11,NE,4339.187276385722,0.5044789233623816,8601.3252,10371.39263055293,62550.747043056,78570.28999999,183.29999999999927,4,6.727930748520877,9.61003657278918,9.08803230741366,7.923241356075258,5.671623680652306,5.5526762906376605,4.609519150964742,4.184247983479599,4.618127016032215,301.1591638520624,300.0838581652381,300.2070229199111,300.4306192467346,297.7984002377927,300.3365527519598,296.5469576693574,297.27784281118954,301.5455323080941,97880.20613898592,101002.00279468967,100796.7491746677,98629.35387976696,93704.13146831703,94699.0696493245,91533.11547129354,92722.746484495,94280.43626285216,0.0001045543152805,0.0002549008842328,0.0002294546795776,0.0001170927752735,0.0002459148130586,0.0005241990490599,0.0032627687925782,0.0038037615356688,0.0008981632115085,300.5976853407606,300.5976853407606,300.56712240060943,300.56712240060943,300.56712240060943,300.56712240060943,300.56712240060943,300.56712240060943,300.5976853407606,0.3182544903183571,0.3407252694379549,0.3630411725059201,0.4025522689481625,0.2974626688665087,0.2806943092746951,0.2059415513426247,0.1891893339273263,0.2387077221888179,1.1322104556387529,1.17251372105523,1.169653561294709,1.1436430760838194,1.0961154908204238,1.0983982385858726,1.0751543311184528,1.0865611947234155,1.0891767296341546,269.11,1103.5002,2658.115,660.8,585.015,552.915,228.52,1139.15,1235.2,0.6240527491904437,0.6886527910935869,0.5817940065232703,0.3707563099925055,0.5135969407339277,5253.291768814435,4741.403096771008,2880.24271370664,3731.158613885597,-0.11957382582806209,94,-0.5000000000000004,0.8660254037844384,-0.97,4.48,94.95922,-0.16,0.37,-0.76
2017-12-01,2017,12,NE,3803.2059645151207,0.4272005031184646,8902.625199999999,10462.24134403629,63958.42354296387,78902.52099999,301.2999999999993,4,6.169523974724422,8.150479577759477,8.018059866758973,7.017950786484853,5.119285884029748,4.480798967684593,3.6526639307800206,2.791582629572853,4.346745510299215,301.1751086385411,300.2983614346823,300.5179377406092,300.867587793826,298.61212050894784,300.6298788812472,296.9995068469853,297.2817452774011,301.39562596080856,97908.90742981496,101002.66946467532,100782.75985921464,98621.08163400424,93700.54908336808,94694.54802779332,91557.50302758312,92714.4453186038,94312.8618213872,0.0008951373960364,0.0014520682064174,0.0007710253936794,0.0003599868807398,0.0002896966989949,0.0011748577107812,0.0026582449877686,0.0044551281992713,0.0006941293016826,301.0488002533272,301.0488002533272,301.0539324692879,301.0539324692879,301.0539324692879,301.0539324692879,301.0539324692879,301.0539324692879,301.0488002533272,0.2915101155297049,0.2925139569687655,0.3291377732143993,0.3718404936588417,0.288134784601917,0.2562192636252606,0.1904971212866049,0.1622500552953412,0.2364279564924918,1.132473784661869,1.1716838662856797,1.1682818353485642,1.141886051762105,1.09308926321013,1.0972749992493236,1.0738380841030912,1.0864479915634135,1.090094376221734,269.11,1103.5002,2704.315,660.8,635.615,608.915,318.22,1139.15,1294.0000000000002,0.5044789233623816,0.6240527491904437,0.6886527910935869,0.49022446754231536,0.44257064301465265,4339.187276385722,5752.196387496848,3835.30063333025,3264.737505078898,-0.07727842024391707,95,-2.4492935982947064e-16,1.0,-0.98,6.14,96.27794,-0.43,0.34,-0.5
2018-01-01,2018,1,NE,3592.284688937997,0.3912641952119851,9181.2252,10540.964911287958,66525.44022748742,83808.69899998,278.6000000000022,1,4.744385467708272,6.722890452618734,7.237337628875792,6.386930686884798,5.006066669813716,4.8326018864314655,4.72109909676591,4.061341050669687,3.924991678470342,300.1352161570344,299.9509489167839,300.3569970927017,300.64975323960124,298.08652530961035,300.34393913419,297.2789167185465,298.04881112366974,299.81086319567,97962.46307968858,101037.41970932018,100794.23342070982,98584.0219035388,93741.35770056362,94824.9416257508,91618.67676077165,92779.3683054526,94378.59494247774,0.0036263992643309,0.0034743221382449,0.0017094513710701,0.0010455481140059,0.0012220750681288,0.0014803669694078,0.0012948916383267,0.001571988627223,0.0031421779504953,301.3463473523679,301.3463473523679,301.3620921193394,301.3620921193394,301.3620921193394,301.3620921193394,301.3620921193394,301.3620921193394,301.3463473523679,0.2284449476346288,0.2485657317544631,0.2965122052769797,0.3349877767707114,0.2675706294403389,0.2523367121919809,0.2098065356870858,0.1764206843851678,0.2142559427256236,1.1370021074320862,1.1734442704880268,1.1690402509754605,1.1422849234316097,1.0954935789610425,1.0998305408894464,1.073556050925939,1.0844100251738495,1.0966191248616866,269.11,1103.5002,2822.615,700.8,635.615,641.815,376.2199999999999,1139.15,1323.4000000000003,0.4272005031184646,0.5044789233623816,0.6240527491904437,0.5657486267550931,0.401682684432126,3803.2059645151207,5253.291768814435,4577.0337970394485,3053.4954435452955,-0.0359363079064795,96,0.49999999999999994,0.8660254037844387,-0.98,2.12,95.73131,-0.56,0.25,-0.43
2018-02-01,2018,2,NE,2428.030007437604,0.2624578043152636,9251.1252,10360.760217259673,66373.08099999964,81135.97399999,69.89999999999782,1,2.5907141666693807,3.653308120276304,5.339586147151024,4.662325150726758,4.268923977600544,3.596776816034261,3.590466850800167,3.0804377289897418,2.600209818181726,298.51452092616563,299.23143073305954,299.9163401141759,299.8748719550703,297.980259493226,299.0923168485229,296.5534577066604,297.0658900886258,298.2165183750041,97978.34899878304,101027.50912668616,100750.87731325207,98540.6932791096,93674.05602497184,94790.84840866333,91877.59381923587,92735.97869285762,94365.09522583873,0.0127458532017347,0.0128709566672697,0.006710441652211,0.0044127735256144,0.0018952397625306,0.0035611169920202,0.0042218204913621,0.0069856427441829,0.0077002155032243,301.33313679023206,301.33313679023206,301.51021888121124,301.51021888121124,301.51021888121124,301.51021888121124,301.51021888121124,301.51021888121124,301.33313679023206,0.1439145503844674,0.1465135903384477,0.2259799959636034,0.2513000784467343,0.2337132203911192,0.1915407798057763,0.1678374221274327,0.1493077846896798,0.1605992438805072,1.143329463982214,1.176150215907651,1.1702529699898538,1.1447298008880469,1.095098390368475,1.1040366817933012,1.0792091808473092,1.0874890127976842,1.1023243624883476,269.11,1103.5002,2862.515,700.8,635.615,641.815,406.22,1139.15,1323.4000000000003,0.3912641952119851,0.4272005031184646,0.5044789233623816,0.5817940065232703,0.34852169750602086,3592.284688937997,4339.187276385722,4741.403096771008,2653.1424032707737,-0.12880639089672147,97,0.8660254037844386,0.5000000000000001,-0.78,-0.22,95.42006,-0.97,-0.16,-0.08
2018-03-01,2018,3,NE,2350.6142647818547,0.25263129652030547,9304.5252,10573.49497042816,68054.39154569936,84248.57299998,53.400000000001455,1,3.6009461691780715,5.348775516526434,5.763038390525862,4.749229069567009,3.504723957890898,3.033627743730759,2.872817694369332,2.574674247871922,3.1686542056898768,299.2999797663841,300.1481317407815,300.56017236131,300.2034172859366,298.1030000007702,299.5825120887713,296.6373063384633,297.33738870105435,298.35614690251697,97988.86248536845,101039.48036503246,100789.27937627584,98583.57427226027,93711.03828378816,94877.07385422342,91903.96284340996,92753.47678614536,94397.75997903128,0.0054053906662967,0.0055513695900178,0.004391388631004,0.0046286283775347,0.0019061162692249,0.0023346707496709,0.0044356777952794,0.0041810956970609,0.0053500852671302,302.02332158559216,302.02332158559216,302.0514436965443,302.0514436965443,302.0514436965443,302.0514436965443,302.0514436965443,302.0514436965443,302.02332158559216,0.1683042663284192,0.1913008215515203,0.230130750708822,0.2420188618237024,0.2102976110592892,0.1930808082568659,0.1540337249803188,0.1405181078628697,0.1678882490585122,1.1404486647054557,1.1726970256626756,1.1681903544942902,1.143972107869069,1.0950799270491482,1.1032308475995891,1.079211535942589,1.0867012475825282,1.102189899382687,269.11,1103.5002,2887.715,700.8,635.615,670.015,406.22,1139.15,1323.4000000000003,0.2624578043152636,0.3912641952119851,0.4272005031184646,0.6886527910935869,0.2608626099920261,2428.030007437604,3803.2059645151207,5752.196387496848,1998.4319865560349,-0.00982650779495814,98,1.0,6.123233995736766e-17,-0.8,0.56,95.44397,-0.98,-0.43,0.03
2018-04-01,2018,4,NE,3105.203599997097,0.3315532635234108,9365.6252,10367.044936108849,63905.58283610301,78362.969,61.09999999999855,2,2.348191378897555,4.087000237393052,5.624521014236922,4.793131889108855,4.369154575589648,5.896577384857925,5.399543837473803,5.179421162734773,4.962455259078826,298.53974374814567,299.6702247554284,299.75437255041777,298.98071932938893,296.48511172044994,298.82103735459594,295.9197336489608,296.6777160976724,297.58271116660563,98076.72617377654,101122.92778759236,100859.18239769396,98721.90195669212,93833.72904318062,95025.18480603042,92056.50243941088,92954.17978831528,94506.9020491726,0.0101725129776563,0.0104646052542095,0.0064273488882261,0.0037542784604827,0.0030473988116649,0.0008520642254022,0.000502947886653,0.0004400271013088,0.003445331527566,302.05979169970965,302.05979169970965,301.76448428152264,301.76448428152264,301.76448428152264,301.76448428152264,301.76448428152264,301.76448428152264,302.05979169970965,0.1380779941736453,0.1780275140330965,0.2335400361043145,0.2364411233263378,0.217580305642233,0.2794406691289679,0.228680816530612,0.2103835936494294,0.2302457032398963,1.1443711009397268,1.175537230652109,1.1721417147860396,1.1502586109498336,1.1024971594494697,1.1077696879387495,1.083614081354617,1.091476547710124,1.1063326245421827,269.11,1103.5002,2915.915,733.6999999999999,635.615,670.015,406.22,1139.15,1323.4000000000003,0.25263129652030547,0.2624578043152636,0.3912641952119851,0.6240527491904437,0.3488182927473753,2350.6142647818547,3592.284688937997,5253.291768814435,2699.456002774611,0.07892196700310533,99,0.8660254037844387,-0.4999999999999998,-0.51,-2.9,95.96441,-0.98,-0.56,0.22
2018-05-01,2018,5,NE,4141.923126340618,0.43277456172253176,9570.6252,10193.68760618035,60005.95726080419,75650.17999999001,205.0,2,3.349143479844901,5.920417480770448,7.2268749564518595,6.371364229993704,5.362253820328634,6.947861961549615,5.908094165702299,5.367795914693848,7.07441189352316,299.005409534717,300.1710668756397,299.9250414230007,299.1261054958361,295.8308571050086,297.8521795456939,296.4189868464035,295.97197078632325,298.14019222412304,98130.3054931069,101182.714169439,100937.39923317375,98798.69648272455,93943.58863045044,95157.84281601904,93107.33418204571,93093.0926522105,94594.2797458252,0.0042302287919802,0.0066757639498093,0.0017587570942427,0.000982297637981,0.0010342984207559,0.0003947035162568,0.0003788388340183,0.000349316768679,0.0002696900904227,301.74373561610867,301.74373561610867,301.3773596397559,301.3773596397559,301.3773596397559,301.3773596397559,301.3773596397559,301.3773596397559,301.74373561610867,0.1553304766976072,0.218773649105447,0.2905455262158622,0.3075368017612206,0.2566639764470428,0.3218462823906073,0.2509370495236935,0.222045926755658,0.3226354577236168,1.1432152277469498,1.174269653263075,1.1723834448257595,1.1505966971603032,1.1062313780014288,1.1129227690862986,1.0941094932244422,1.0957155180172,1.105285144555308,269.11,1103.5002,2915.915,733.6999999999999,635.615,670.015,611.2199999999999,1139.15,1323.4000000000003,0.3315532635234108,0.25263129652030547,0.2624578043152636,0.5044789233623816,0.3707563099925055,3105.203599997097,2428.030007437604,4339.187276385722,2880.24271370664,0.10122129819912096,100,0.49999999999999994,-0.8660254037844387,-0.2,-4.72,93.05594,-0.78,-0.97,0.37
2018-06-01,2018,6,NE,5069.340524996389,0.5231395989637463,9690.2252,9852.018283329944,59539.803052780335,72872.55199997,119.60000000000036,2,4.796988300891179,8.201405584580742,8.507564753585282,7.579752065386721,5.632619323958593,7.146808888583366,6.36715388387411,5.559638557941564,7.826793618311994,298.974657749586,299.90249826609414,299.31085797739235,298.62399423212685,294.9003205766639,296.9157095567135,295.33685452121824,294.6131849787817,297.7648485335624,97976.2929874568,101325.59619768376,101114.72387979525,99040.56835611608,94111.6041019328,95334.9632783408,93271.58847622378,93253.01318993328,94744.95750056676,0.0008769894561225,0.0022930427467796,0.0018864373082158,0.0004561226469967,0.0007546426648259,0.0004783532583972,0.0003540196086594,0.000262171559713,0.0001111271889249,300.8105281759676,300.8105281759676,300.5031122116385,300.5031122116385,300.5031122116385,300.5031122116385,300.5031122116385,300.5031122116385,300.8105281759676,0.2055517318212378,0.2940326243927997,0.3367169301607725,0.3667460785048594,0.266513828964548,0.3278467212938666,0.2654251004423108,0.2178948143307844,0.3630882208803477,1.1415395032684528,1.176981119498028,1.1768534580691346,1.1553557850883358,1.1117064197276905,1.1185104662586254,1.1000540989333305,1.1026619334794217,1.1084421572954095,315.31,1131.5002,2915.915,779.1,635.615,670.015,611.2199999999999,1139.15,1323.4000000000003,0.43277456172253176,0.3315532635234108,0.25263129652030547,0.4272005031184646,0.49022446754231536,4141.923126340618,2350.6142647818547,3803.2059645151207,3835.30063333025,0.09036503724121453,101,1.2246467991473532e-16,-1.0,0.04,-6.48,95.68383,-0.8,-0.98,0.34
2018-07-01,2018,7,NE,5648.088569889328,0.570391552905161,9902.1252,9830.900068545026,59607.23535078097,72634.63200000001,211.89999999999964,3,5.069752950945744,8.9715174985982,9.045039281204977,7.952299051186905,5.859501896904313,7.135747500068831,6.266663588598796,5.564256166720074,8.222408736130937,299.2531280083712,299.6233280571077,298.69620362617525,298.30281538309055,294.352373994674,296.5515491120106,294.3453614171193,293.80987861893504,297.87874082923025,97812.40444385014,101334.78159768417,101142.01547705111,99059.2621775125,94141.9733806038,95356.7702085028,93082.04227300438,93260.12067193742,94750.63325052892,0.0003914456589181,0.0018553544221064,0.004798612792487,0.0023435834218643,0.0007836648909031,0.0001887908245116,0.0002344324597728,0.000145092388934,3.0023054388256452e-05,300.1566859937813,300.1566859937813,299.74367599072656,299.74367599072656,299.74367599072656,299.74367599072656,299.74367599072656,299.74367599072656,300.1566859937813,0.2300320114793683,0.3221257469393831,0.3474484408335299,0.3728107002821618,0.2738244474277858,0.3228059721150679,0.2581011564515893,0.2118885340292115,0.3879104013644408,1.1385731683803362,1.1781850411583903,1.1795934883134305,1.1568242774942303,1.1141345919468857,1.120140159687015,1.1015379354148178,1.1057614063189376,1.1080853830711337,355.21,1131.5002,2915.915,779.1,635.615,670.015,783.22,1139.15,1323.4000000000003,0.5231395989637463,0.43277456172253176,0.3315532635234108,0.3912641952119851,0.5657486267550931,5069.340524996389,3105.203599997097,3592.284688937997,4577.0337970394485,0.04725195394141468,102,-0.4999999999999997,-0.8660254037844388,0.12,-4.72,96.00805,-0.51,-0.98,0.25
2018-08-01,2018,8,NE,5800.424709674261,0.5840240432014713,9931.8252,9976.72393144856,60415.36606597452,72334.67999999001,29.700000000002547,3,5.31588644513537,9.464524135672384,9.537777772352548,8.305899700019975,5.870819011579572,7.049343694441937,6.401095050165718,5.718871588216649,7.64943697778576,299.6966650229794,299.52203426980265,299.08775972589166,299.1612174986813,295.331158429933,297.5072290045954,295.5907913659603,296.1126767879027,299.11264628421446,97840.52618609415,101375.39687371468,101178.77931929711,99089.4860796913,94156.46462235392,95227.50733758567,93060.21191802747,93199.34958062205,94743.7234325412,0.000133447296999,0.0006652239851741,0.0003722014729276,0.0001601984487656,0.0003538323011442,0.0002125424581247,0.0003118572121105,0.000124216356484,2.1014080307950095e-05,299.9434632257364,299.9434632257364,299.6889680091723,299.6889680091723,299.6889680091723,299.6889680091723,299.6889680091723,299.6889680091723,299.9434632257364,0.2488290399538664,0.3395750920185759,0.3756832669350741,0.4111674985856853,0.2942934899943876,0.3152090258291596,0.2700018124318469,0.2370115000758028,0.3627954242415744,1.1372326550316654,1.1790559084187788,1.1784792002892526,1.1538614722710243,1.1106122404565126,1.115023081630587,1.09664342134745,1.0964492013632043,1.103433845794073,355.21,1131.5002,2915.915,779.1,635.615,699.7149999999999,783.22,1139.15,1323.4000000000003,0.570391552905161,0.5231395989637463,0.43277456172253176,0.2624578043152636,0.5817940065232703,5648.088569889328,4141.923126340618,2428.030007437604,4741.403096771008,0.013632490296310307,103,-0.8660254037844385,-0.5000000000000004,0.09,-1.36,96.74237,-0.2,-0.78,-0.16
2018-09-01,2018,9,NE,6305.568320830111,0.6311106190289966,9991.2252,10233.539184718971,61580.634609723,77670.12799999,59.39999999999964,3,6.503577802620958,10.437561781246322,10.101238343958984,8.8493285816525,6.307580033339119,6.903067652137542,6.329170807194123,5.648142550434846,7.361541175626039,300.46016125329857,299.5454932890471,299.3697741128262,299.58857046466875,296.13598644311537,298.6258679416066,296.99588847231576,297.5727528507327,300.69688283393657,97602.0440355705,101150.34854239583,100965.74537307542,98878.94474794634,93945.20209855807,94783.14574311044,92807.41665456386,92920.84738181978,94498.7970095965,5.647085168078154e-05,0.0003032256456131,0.0002598162365916,0.0001463716500005,0.00038822881683,0.0001115751418554,0.0002321114846848,6.85053337772219e-05,1.0836941678525151e-05,299.80435132167685,299.80435132167685,299.5407968388682,299.5407968388682,299.5407968388682,299.5407968388682,299.5407968388682,299.5407968388682,299.80435132167685,0.2971320373797006,0.3677530256632736,0.3934254404599024,0.4342845655760644,0.3144753107023232,0.3116990096134556,0.2698943187524963,0.2348848786695424,0.3560418202308832,1.1315980209499956,1.176346593927312,1.1748912204250512,1.149761781574243,1.105107880807442,1.105654762235437,1.0884930261391046,1.0878102555538458,1.0947828050095143,355.21,1131.5002,2915.915,779.1,635.615,759.115,783.22,1139.15,1323.4000000000003,0.5840240432014713,0.570391552905161,0.5231395989637463,0.25263129652030547,0.6886527910935869,5800.424709674261,5069.340524996389,2350.6142647818547,5752.196387496848,0.04708657582752529,104,-1.0,-1.8369701987210297e-16,0.47,-0.78,96.22608,0.04,-0.8,-0.43
2018-10-01,2018,10,NE,5210.709967738912,0.5125006936739153,10167.2252,10800.472940857757,63856.42975806807,78051.04499998,176.0,4,5.883995440261059,9.201252854135598,8.8956005830586,7.595183652196982,5.223156350956339,5.624290527453423,5.321984765990675,4.908609219129871,5.079726104096426,300.6030935990522,300.0118471427714,300.14823122896297,300.6712988676087,297.90080146204093,300.02042276043125,298.3556884459031,298.75639401917937,301.64743255297003,97562.64692892936,101103.99953871527,100893.035714856,98799.00061970545,93810.62664628944,94477.911453211,92568.66891190736,92800.55257888284,94408.74541663517,0.0012986514373423,0.0002504041352441,0.0002093772208162,0.0001494071891343,0.0002696410994008,0.0006674859826316,0.0010893827772833,0.0011642273806247,0.0003998552584727,300.4678715327327,300.4678715327327,300.3780749596733,300.3780749596733,300.3780749596733,300.3780749596733,300.3780749596733,300.3780749596733,300.4678715327327,0.2779952535583361,0.328510761350496,0.3609161055447623,0.3939065374285767,0.2843620082151306,0.2632961908089526,0.2350934749034746,0.2185969425755713,0.2705865719580697,1.130597425039855,1.1739796043137016,1.1710017212223771,1.144694081136968,1.0969866667122452,1.0969655926647317,1.0807526231721545,1.0820944125142122,1.0902911838406943,355.21,1131.5002,2915.915,779.1,635.615,818.515,899.8199999999999,1139.15,1323.4000000000003,0.6311106190289966,0.5840240432014713,0.570391552905161,0.3315532635234108,0.6240527491904437,6305.568320830111,5648.088569889328,3105.203599997097,5253.291768814435,-0.1186099253550813,105,-0.8660254037844386,0.5000000000000001,0.9,0.99,96.53103,0.12,-0.51,-0.56
